[2025-12-30 21:13:14] [INFO    ] discord.client: logging in using static token
[2025-12-30 21:13:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 46, 'op': 0, 'd': {'version': 1767125602445, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 13, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}, {'type': 0, 'id': '1454958618871988315', 'deny': '2048', 'allow': '1024'}, {'type': 0, 'id': '1454958617584468133', 'deny': '2048', 'allow': '1024'}, {'type': 0, 'id': '1454958620197519481', 'deny': '2048', 'allow': '1024'}], 'parent_id': None, 'nsfw': False, 'name': 'economy', 'last_message_id': None, 'id': '1454958644343865485', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2025-12-30 21:13:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 47, 'op': 0, 'd': {'version': 1767125602452, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 14, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}, {'type': 0, 'id': '1454958618871988315', 'deny': '2048', 'allow': '1024'}, {'type': 0, 'id': '1454958617584468133', 'deny': '2048', 'allow': '1024'}, {'type': 0, 'id': '1454958620197519481', 'deny': '2048', 'allow': '1024'}], 'parent_id': None, 'nsfw': False, 'name': 'role-template', 'last_message_id': None, 'id': '1454958645925380189', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2025-12-30 21:13:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 48, 'op': 0, 'd': {'version': 1767125602456, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 15, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}, {'type': 0, 'id': '1454958618871988315', 'deny': '2048', 'allow': '1024'}, {'type': 0, 'id': '1454958617584468133', 'deny': '2048', 'allow': '1024'}, {'type': 0, 'id': '1454958620197519481', 'deny': '2048', 'allow': '1024'}], 'parent_id': None, 'nsfw': False, 'name': 'playerlist', 'last_message_id': None, 'id': '1454958647317626962', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2025-12-30 21:13:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 49, 'op': 0, 'd': {'version': 1767125602460, 'type': 4, 'position': 2, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}, {'type': 0, 'id': '1454958617584468133', 'deny': '1024', 'allow': '0'}, {'type': 0, 'id': '1454958620197519481', 'deny': '1024', 'allow': '0'}], 'parent_id': None, 'name': 'CHATS', 'id': '1454958648978706608', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2025-12-30 21:13:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 50, 'op': 0, 'd': {'version': 1767125602463, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 16, 'permission_overwrites': [{'type': 0, 'id': '1454958620197519481', 'deny': '0', 'allow': '3072'}, {'type': 0, 'id': '1454958618871988315', 'deny': '2048', 'allow': '1024'}, {'type': 0, 'id': '1454958617584468133', 'deny': '0', 'allow': '3072'}, {'type': 0, 'id': '1454591243609968734', 'deny': '0', 'allow': '3072'}], 'parent_id': '1454958648978706608', 'nsfw': False, 'name': 'off-topic', 'last_message_id': None, 'id': '1454958650857886014', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2025-12-30 21:13:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 51, 'op': 0, 'd': {'version': 1767125602467, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 17, 'permission_overwrites': [{'type': 0, 'id': '1454958620197519481', 'deny': '1024', 'allow': '0'}, {'type': 0, 'id': '1454958617584468133', 'deny': '1024', 'allow': '0'}, {'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': '1454958648978706608', 'nsfw': False, 'name': 'spectator-lounge', 'last_message_id': None, 'id': '1454958652237549790', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2025-12-30 21:13:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 52, 'op': 0, 'd': {'version': 1767125602476, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 19, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}, {'type': 0, 'id': '1454958617584468133', 'deny': '1024', 'allow': '0'}, {'type': 0, 'id': '1454958620197519481', 'deny': '1024', 'allow': '0'}], 'parent_id': '1454958648978706608', 'nsfw': False, 'name': 'feedback', 'last_message_id': None, 'id': '1454958655475679495', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2025-12-30 21:13:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 53, 'op': 0, 'd': {'version': 1767125602487, 'type': 4, 'position': 3, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}, {'type': 0, 'id': '1454958618871988315', 'deny': '2048', 'allow': '1024'}, {'type': 0, 'id': '1454958617584468133', 'deny': '2048', 'allow': '1024'}, {'type': 0, 'id': '1454958620197519481', 'deny': '2048', 'allow': '1024'}], 'parent_id': None, 'name': 'OVERSEER RELATIONS', 'id': '1454958657090621462', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2025-12-30 21:13:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 54, 'op': 0, 'd': {'version': 1767125602490, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 20, 'permission_overwrites': [{'type': 0, 'id': '1454958620197519481', 'deny': '2048', 'allow': '1024'}, {'type': 0, 'id': '1454958618871988315', 'deny': '2048', 'allow': '1024'}, {'type': 0, 'id': '1454958617584468133', 'deny': '2048', 'allow': '1024'}, {'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': '1454958657090621462', 'nsfw': False, 'name': 'announcements', 'last_message_id': None, 'id': '1454958659338637445', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2025-12-30 21:13:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 55, 'op': 0, 'd': {'version': 1767125602495, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 21, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}, {'type': 0, 'id': '1454958618871988315', 'deny': '2048', 'allow': '1024'}, {'type': 0, 'id': '1454958617584468133', 'deny': '2048', 'allow': '1024'}, {'type': 0, 'id': '1454958620197519481', 'deny': '2048', 'allow': '1024'}], 'parent_id': '1454958657090621462', 'nsfw': False, 'name': 'death-reports', 'last_message_id': None, 'id': '1454958661033263307', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2025-12-30 21:13:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 56, 'op': 0, 'd': {'version': 1767125602501, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 22, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}, {'type': 0, 'id': '1454958618871988315', 'deny': '2048', 'allow': '1024'}, {'type': 0, 'id': '1454958617584468133', 'deny': '2048', 'allow': '1024'}, {'type': 0, 'id': '1454958620197519481', 'deny': '2048', 'allow': '1024'}], 'parent_id': '1454958657090621462', 'nsfw': False, 'name': 'overseer-status', 'last_message_id': None, 'id': '1454958662631030800', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2025-12-30 21:13:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 57, 'op': 0, 'd': {'version': 1767125602508, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 23, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}, {'type': 0, 'id': '1454958618871988315', 'deny': '2048', 'allow': '1024'}, {'type': 0, 'id': '1454958617584468133', 'deny': '2048', 'allow': '1024'}, {'type': 0, 'id': '1454958620197519481', 'deny': '2048', 'allow': '1024'}], 'parent_id': '1454958657090621462', 'nsfw': False, 'name': 'map', 'last_message_id': None, 'id': '1454958663889584323', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2025-12-30 21:13:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 58, 'op': 0, 'd': {'version': 1767125602511, 'type': 4, 'position': 4, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}, {'type': 0, 'id': '1454958618871988315', 'deny': '2048', 'allow': '1024'}, {'type': 0, 'id': '1454958617584468133', 'deny': '2048', 'allow': '1024'}, {'type': 0, 'id': '1454958620197519481', 'deny': '2048', 'allow': '1024'}], 'parent_id': None, 'name': 'DAYCHAT', 'id': '1454958665173045407', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2025-12-30 21:13:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 59, 'op': 0, 'd': {'version': 1767125602515, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 24, 'permission_overwrites': [{'type': 0, 'id': '1454958620197519481', 'deny': '2048', 'allow': '1024'}, {'type': 0, 'id': '1454958618871988315', 'deny': '2048', 'allow': '1024'}, {'type': 0, 'id': '1454958617584468133', 'deny': '2048', 'allow': '1024'}, {'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': '1454958665173045407', 'nsfw': False, 'name': 'day-discussion', 'last_message_id': None, 'id': '1454958667274260562', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2025-12-30 21:13:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 60, 'op': 0, 'd': {'version': 1767125602518, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 25, 'permission_overwrites': [{'type': 0, 'id': '1454958620197519481', 'deny': '2048', 'allow': '1024'}, {'type': 0, 'id': '1454958618871988315', 'deny': '2048', 'allow': '1024'}, {'type': 0, 'id': '1454958617584468133', 'deny': '2048', 'allow': '1024'}, {'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': '1454958665173045407', 'nsfw': False, 'name': 'megaphone', 'last_message_id': None, 'id': '1454958669614813278', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2025-12-30 21:13:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 61, 'op': 0, 'd': {'version': 1767125602521, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 26, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}, {'type': 0, 'id': '1454958618871988315', 'deny': '2048', 'allow': '1024'}, {'type': 0, 'id': '1454958617584468133', 'deny': '2048', 'allow': '1024'}, {'type': 0, 'id': '1454958620197519481', 'deny': '2048', 'allow': '1024'}], 'parent_id': '1454958665173045407', 'nsfw': False, 'name': 'vote-session-1', 'last_message_id': None, 'id': '1454958671221227541', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2025-12-30 21:13:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 62, 'op': 0, 'd': {'version': 1767125602524, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 27, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}, {'type': 0, 'id': '1454958618871988315', 'deny': '2048', 'allow': '1024'}, {'type': 0, 'id': '1454958617584468133', 'deny': '2048', 'allow': '1024'}, {'type': 0, 'id': '1454958620197519481', 'deny': '2048', 'allow': '1024'}], 'parent_id': '1454958665173045407', 'nsfw': False, 'name': 'leader-election-1', 'last_message_id': None, 'id': '1454958673381298400', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2025-12-30 21:13:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 63, 'op': 0, 'd': {'version': 1767125602600, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 28, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}, {'type': 0, 'id': '1454958618871988315', 'deny': '2048', 'allow': '1024'}, {'type': 0, 'id': '1454958617584468133', 'deny': '2048', 'allow': '1024'}, {'type': 0, 'id': '1454958620197519481', 'deny': '2048', 'allow': '1024'}], 'parent_id': '1454958665173045407', 'nsfw': False, 'name': 'vote-count', 'last_message_id': None, 'id': '1454958674807099414', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2025-12-30 21:13:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 64, 'op': 0, 'd': {'version': 1767125602604, 'type': 4, 'position': 5, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}, {'type': 0, 'id': '1454958618871988315', 'deny': '2048', 'allow': '1024'}, {'type': 0, 'id': '1454958617584468133', 'deny': '2048', 'allow': '1024'}, {'type': 0, 'id': '1454958620197519481', 'deny': '2048', 'allow': '1024'}], 'parent_id': None, 'name': 'PUBLIC CHANNELS', 'id': '1454958676153733214', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2025-12-30 21:13:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_UPDATE', 's': 65, 'op': 0, 'd': {'version': 1767125602607, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 33, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': '1454958686400413917', 'nsfw': False, 'name': '1', 'last_message_id': '1454974432987582556', 'id': '1454958687730008197', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:21] [DEBUG   ] discord.client: Dispatching event guild_channel_update
[2025-12-30 21:13:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_ROLE_DELETE', 's': 66, 'op': 0, 'd': {'version': 1767125602619, 'role_id': '1454958616564990146', 'guild_id': '1454591243609968734'}}
[2025-12-30 21:13:22] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:22] [DEBUG   ] discord.client: Dispatching event guild_role_delete
[2025-12-30 21:13:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 67, 'op': 0, 'd': {'user_id': '1454589207275245750', 'target_id': '1454958616564990146', 'id': '1455655024570007816', 'changes': [{'old_value': 'Alive', 'key': 'name'}, {'old_value': 0, 'key': 'permissions'}, {'old_value': 56041, 'key': 'color'}, {'old_value': False, 'key': 'hoist'}, {'old_value': False, 'key': 'mentionable'}, {'old_value': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 56041}, 'key': 'colors'}], 'action_type': 32, 'guild_id': '1454591243609968734'}}
[2025-12-30 21:13:22] [DEBUG   ] discord.client: Dispatching event socket_event_type
